CustomerID,first_purchase,last_purchase,total_items_bought,total_orders,total_quantity,avg_quantity_per_line,total_spend,avg_order_value,unique_products_bought,weekend_purchase_ratio,is_churned,days_as_customer,recency_days,purchase_frequency_days,recency_frequency_ratio,R_Score,F_Score,M_Score,RFM_Segment,churn_risk_probability,churn_risk_category
13112,2010-06-16 17:03:00,2010-06-16 17:03:00,2,1,11,5.5,20.6,10.3,2,0.0,1,1,541,1.0,270.5,1,1,1,Lost / Inactive,0.8901,High Risk
18010,2011-03-28 12:27:00,2011-03-28 12:27:00,14,1,60,4.285714285714286,174.8,12.485714285714286,14,0.0,1,1,257,1.0,128.5,2,2,1,Lost / Inactive,0.8899,High Risk
12506,2011-04-21 08:54:00,2011-04-21 08:54:00,23,1,23,1.0,73.5,3.1956521739130435,23,0.0,1,1,233,1.0,116.5,2,1,1,Lost / Inactive,0.8893,High Risk
17319,2010-02-08 15:47:00,2010-02-08 15:47:00,3,1,14,4.666666666666667,29.1,9.7,3,0.0,1,1,669,1.0,334.5,1,2,1,Lost / Inactive,0.8886,High Risk
14155,2011-03-18 14:13:00,2011-03-18 14:13:00,6,1,25,4.166666666666667,118.75,19.791666666666668,6,0.0,1,1,266,1.0,133.0,2,1,1,Lost / Inactive,0.8883,High Risk
16339,2011-02-28 13:41:00,2011-02-28 13:41:00,18,1,21,1.1666666666666667,94.05,5.225,17,0.0,1,1,284,1.0,142.0,2,1,1,Lost / Inactive,0.8882,High Risk
16289,2010-09-03 14:02:00,2010-09-03 14:02:00,21,1,97,4.619047619047619,136.31,6.490952380952381,21,0.0,1,1,462,1.0,231.0,1,1,1,Lost / Inactive,0.8879,High Risk
14574,2009-12-07 12:42:00,2009-12-07 12:42:00,11,1,63,5.727272727272728,143.7,13.063636363636364,11,0.0,1,1,733,1.0,366.5,1,1,1,Lost / Inactive,0.8875,High Risk
17074,2010-05-26 12:04:00,2010-05-26 12:04:00,4,1,19,4.75,203.05,50.7625,4,0.0,1,1,563,1.0,281.5,1,2,1,Lost / Inactive,0.8872,High Risk
15284,2010-07-27 13:25:00,2010-07-27 13:25:00,1,1,5,5.0,24.75,24.75,1,0.0,1,1,500,1.0,250.0,1,1,1,Lost / Inactive,0.8869,High Risk
17066,2009-12-13 13:24:00,2009-12-13 13:24:00,18,1,93,5.166666666666667,228.34,12.685555555555556,17,1.0,1,1,726,1.0,363.0,1,2,1,Lost / Inactive,0.8868,High Risk
17971,2010-06-09 14:04:00,2010-06-09 14:04:00,21,1,62,2.952380952380953,161.94,7.711428571428572,21,0.0,1,1,548,1.0,274.0,1,2,1,Lost / Inactive,0.8866,High Risk
14378,2010-03-28 12:22:00,2010-03-28 12:22:00,9,1,57,6.333333333333333,131.25,14.583333333333334,9,1.0,1,1,622,1.0,311.0,1,1,1,Lost / Inactive,0.8866,High Risk
15496,2010-03-18 13:16:00,2010-03-18 13:16:00,22,1,98,4.454545454545454,146.14,6.642727272727272,22,0.0,1,1,631,1.0,315.5,1,1,1,Lost / Inactive,0.8857,High Risk
13114,2009-12-09 09:56:00,2009-12-09 09:56:00,16,1,74,4.625,234.38,14.64875,16,0.0,1,1,731,1.0,365.5,1,1,1,Lost / Inactive,0.8856,High Risk
17605,2010-04-28 14:45:00,2010-04-28 14:45:00,13,1,71,5.461538461538462,160.75,12.365384615384617,13,0.0,1,1,590,1.0,295.0,1,2,1,Lost / Inactive,0.8851,High Risk
16662,2010-11-10 16:56:00,2010-11-10 16:56:00,28,1,35,1.25,151.05,5.394642857142857,28,0.0,1,1,394,1.0,197.0,2,1,1,Lost / Inactive,0.8849,High Risk
17791,2011-11-10 12:09:00,2011-11-10 12:09:00,10,1,46,4.6,106.1,10.61,10,0.0,0,1,30,1.0,15.0,4,2,1,Promising / New,0.8848,High Risk
16665,2010-12-12 14:03:00,2010-12-12 14:03:00,9,1,59,6.555555555555555,135.4,15.044444444444444,9,1.0,1,1,362,1.0,181.0,2,2,1,Lost / Inactive,0.8848,High Risk
12848,2010-02-02 12:45:00,2010-02-02 12:45:00,16,1,58,3.625,208.0,13.0,16,0.0,1,1,676,1.0,338.0,1,1,1,Lost / Inactive,0.8846,High Risk
16090,2010-03-25 13:05:00,2010-03-25 13:05:00,18,1,58,3.2222222222222223,180.56,10.03111111111111,18,0.0,1,1,624,1.0,312.0,1,1,1,Lost / Inactive,0.8843,High Risk
14773,2010-04-26 10:29:00,2010-04-26 10:29:00,10,1,53,5.3,140.55,14.055,10,0.0,1,1,593,1.0,296.5,1,1,1,Lost / Inactive,0.8843,High Risk
15548,2010-04-23 12:20:00,2010-04-23 12:20:00,23,1,64,2.782608695652174,158.09,6.8734782608695655,23,0.0,1,1,596,1.0,298.0,1,1,1,Lost / Inactive,0.8838,High Risk
17953,2010-06-17 15:08:00,2010-06-17 15:08:00,20,1,98,4.9,159.17000000000002,7.958500000000001,20,0.0,1,1,540,1.0,270.0,1,2,1,Lost / Inactive,0.8838,High Risk
16064,2009-12-14 16:11:00,2009-12-14 16:11:00,17,1,55,3.235294117647059,109.31,6.43,17,0.0,1,1,725,1.0,362.5,1,1,1,Lost / Inactive,0.8837,High Risk
13257,2010-09-29 14:58:00,2010-09-29 14:58:00,7,1,33,4.714285714285714,149.75,21.392857142857142,7,0.0,1,1,436,1.0,218.0,1,1,1,Lost / Inactive,0.883,High Risk
14509,2010-06-23 13:21:00,2010-06-23 13:21:00,25,1,38,1.52,110.95,4.438,25,0.0,1,1,534,1.0,267.0,1,1,1,Lost / Inactive,0.8824,High Risk
12861,2010-03-30 11:39:00,2010-03-30 11:39:00,4,1,27,6.75,68.25,17.0625,4,0.0,1,1,620,1.0,310.0,1,1,1,Lost / Inactive,0.8823,High Risk
14368,2011-01-24 09:52:00,2011-01-24 09:52:00,8,1,36,4.5,155.0,19.375,8,0.0,1,1,320,1.0,160.0,2,1,1,Lost / Inactive,0.8823,High Risk
18114,2011-02-22 13:20:00,2011-02-22 13:20:00,28,1,55,1.9642857142857144,220.1,7.860714285714286,28,0.0,1,1,290,1.0,145.0,2,2,1,Lost / Inactive,0.8821,High Risk
16673,2010-01-29 14:22:00,2010-01-29 14:22:00,19,1,95,5.0,171.13,9.006842105263157,19,0.0,1,1,679,1.0,339.5,1,2,1,Lost / Inactive,0.8819,High Risk
17417,2010-06-09 10:00:00,2010-06-09 10:00:00,16,1,76,4.75,164.18,10.26125,16,0.0,1,1,549,1.0,274.5,1,2,1,Lost / Inactive,0.8819,High Risk
13088,2010-10-18 15:35:00,2010-10-18 15:35:00,20,1,76,3.8,236.11,11.8055,19,0.0,1,1,417,1.0,208.5,1,1,1,Lost / Inactive,0.8818,High Risk
15836,2011-10-20 17:13:00,2011-10-20 17:13:00,10,1,26,2.6,137.37,13.737,10,0.0,0,1,50,1.0,25.0,4,1,1,Promising / New,0.8818,High Risk
13185,2011-03-17 11:56:00,2011-03-17 11:56:00,1,1,12,12.0,71.4,71.4,1,0.0,1,1,268,1.0,134.0,2,1,1,Lost / Inactive,0.8817,High Risk
13022,2010-10-06 10:50:00,2010-10-06 10:50:00,5,1,35,7.0,65.3,13.06,5,0.0,1,1,430,1.0,215.0,1,1,1,Lost / Inactive,0.8812,High Risk
14376,2010-01-25 15:36:00,2010-01-25 15:36:00,18,1,50,2.7777777777777777,215.46,11.97,17,0.0,1,1,683,1.0,341.5,1,1,1,Lost / Inactive,0.8807,High Risk
17177,2010-07-22 14:53:00,2010-07-22 14:53:00,29,1,40,1.3793103448275863,119.5,4.120689655172414,29,0.0,1,1,505,1.0,252.5,1,2,1,Lost / Inactive,0.8804,High Risk
14100,2011-07-25 11:01:00,2011-07-25 11:01:00,25,1,63,2.52,191.95,7.678,24,0.0,1,1,138,1.0,69.0,3,1,1,Needs Attention,0.8802,High Risk
13912,2010-10-12 08:43:00,2010-10-12 08:43:00,7,1,29,4.142857142857143,124.95,17.85,7,0.0,1,1,424,1.0,212.0,1,1,1,Lost / Inactive,0.8802,High Risk
15964,2010-02-14 15:30:00,2010-02-14 15:30:00,20,1,93,4.65,269.21,13.4605,20,1.0,1,1,663,1.0,331.5,1,1,1,Lost / Inactive,0.8797,High Risk
13411,2011-08-24 13:57:00,2011-08-24 13:57:00,18,1,72,4.0,213.55,11.863888888888887,17,0.0,1,1,107,1.0,53.5,3,1,1,Needs Attention,0.8797,High Risk
16517,2011-03-07 13:50:00,2011-03-07 13:50:00,17,1,96,5.647058823529412,162.70000000000002,9.57058823529412,17,0.0,1,1,277,1.0,138.5,2,1,1,Lost / Inactive,0.8792,High Risk
17972,2011-04-12 12:16:00,2011-04-12 12:16:00,30,1,36,1.2,135.19,4.506333333333333,30,0.0,1,1,242,1.0,121.0,2,2,1,Lost / Inactive,0.8792,High Risk
18138,2011-02-17 14:51:00,2011-02-17 14:51:00,8,1,38,4.75,152.65,19.08125,8,0.0,1,1,295,1.0,147.5,2,2,1,Lost / Inactive,0.8789,High Risk
17487,2009-12-11 15:06:00,2009-12-11 15:06:00,8,1,37,4.625,160.55,20.06875,8,0.0,1,1,728,1.0,364.0,1,2,1,Lost / Inactive,0.8789,High Risk
15558,2010-03-10 15:25:00,2010-03-10 15:25:00,23,1,73,3.1739130434782608,202.68,8.812173913043477,23,0.0,1,1,639,1.0,319.5,1,1,1,Lost / Inactive,0.8789,High Risk
17868,2010-11-18 18:55:00,2010-11-18 18:55:00,18,1,85,4.722222222222222,227.15,12.619444444444444,18,0.0,1,1,386,1.0,193.0,2,2,1,Lost / Inactive,0.8786,High Risk
13007,2010-05-09 10:38:00,2010-05-09 10:38:00,11,1,59,5.363636363636363,175.25,15.931818181818182,11,1.0,1,1,580,1.0,290.0,1,1,1,Lost / Inactive,0.878,High Risk
17316,2010-10-15 14:35:00,2010-10-15 14:35:00,35,1,44,1.2571428571428571,124.45,3.5557142857142856,35,0.0,1,1,420,1.0,210.0,1,2,1,Lost / Inactive,0.8778,High Risk
16591,2011-10-02 10:43:00,2011-10-02 10:43:00,10,1,41,4.1,213.5,21.35,10,1.0,0,1,69,1.0,34.5,3,1,1,Needs Attention,0.8778,High Risk
17558,2010-11-11 14:36:00,2010-11-11 14:36:00,28,1,54,1.9285714285714288,259.17,9.25607142857143,28,0.0,1,1,393,1.0,196.5,2,2,1,Lost / Inactive,0.8777,High Risk
16908,2009-12-17 13:35:00,2009-12-17 13:35:00,20,1,61,3.05,252.59,12.6295,20,0.0,1,1,722,1.0,361.0,1,2,1,Lost / Inactive,0.8775,High Risk
14098,2011-11-03 10:13:00,2011-11-03 10:13:00,21,1,104,4.9523809523809526,147.35,7.016666666666667,21,0.0,0,1,37,1.0,18.5,4,1,1,Promising / New,0.8774,High Risk
14993,2010-05-25 12:47:00,2010-05-25 12:47:00,10,1,21,2.1,36.13,3.613,9,0.0,1,1,564,1.0,282.0,1,1,1,Lost / Inactive,0.8767,High Risk
12470,2010-01-19 11:01:00,2010-01-19 11:01:00,23,1,95,4.130434782608695,211.95,9.215217391304348,23,0.0,1,1,690,1.0,345.0,1,1,1,Lost / Inactive,0.8762,High Risk
14476,2011-03-27 15:39:00,2011-03-27 15:39:00,17,1,110,6.470588235294118,193.0,11.352941176470589,17,1.0,1,1,257,1.0,128.5,2,1,1,Lost / Inactive,0.8761,High Risk
12902,2011-03-20 12:06:00,2011-03-20 12:06:00,10,1,66,6.6,138.68,13.868,10,1.0,1,1,265,1.0,132.5,2,1,1,Lost / Inactive,0.8758,High Risk
