CustomerID,first_purchase,last_purchase,total_items_bought,total_orders,total_quantity,avg_quantity_per_line,total_spend,avg_order_value,unique_products_bought,weekend_purchase_ratio,is_churned,days_as_customer,recency_days,purchase_frequency_days,recency_frequency_ratio,R_Score,F_Score,M_Score,RFM_Segment,churn_risk_probability,churn_risk_category
13781,2009-12-18 15:46:00,2011-04-03 12:08:00,57,3,300,5.2631578947368425,778.83,13.663684210526316,56,0.2982456140350877,1,471,251,157.0,62.75,2,3,3,At Risk,0.5497,Medium Risk
13782,2009-12-06 12:52:00,2011-11-27 11:54:00,238,13,643,2.701680672268908,1786.08,7.50453781512605,187,0.96218487394958,0,721,13,55.5,0.93,5,5,4,Champions,0.1215,Low Risk
13783,2010-02-04 13:47:00,2010-08-09 09:23:00,10,4,3437,343.7,1542.09,154.209,4,0.0,1,186,488,46.5,97.6,1,3,4,At Risk,0.7447,High Risk
13784,2010-09-15 12:27:00,2011-11-30 09:33:00,43,14,2827,65.74418604651163,2910.23,67.67976744186046,13,0.0465116279069767,0,441,10,31.5,0.67,5,5,5,Champions,0.2596,Low Risk
13785,2010-09-05 16:01:00,2010-10-07 09:25:00,30,4,151,5.033333333333333,542.49,18.083,26,0.1666666666666666,1,32,429,8.0,85.8,1,3,2,At Risk,0.681,Medium Risk
13786,2009-12-03 15:32:00,2010-12-07 13:53:00,116,6,1515,13.060344827586206,3127.99,26.965431034482755,80,0.5948275862068966,1,369,367,61.5,52.43,2,4,5,At Risk,0.4988,Medium Risk
13787,2010-01-14 10:13:00,2011-09-25 12:06:00,86,6,998,11.604651162790695,1222.5,14.215116279069768,71,0.2790697674418604,0,620,76,103.3,10.86,3,4,4,Loyal Customers,0.1076,Low Risk
13788,2010-07-22 15:50:00,2010-07-22 15:50:00,1,1,1,1.0,3.75,3.75,1,0.0,1,1,505,1.0,252.5,1,1,1,Lost / Inactive,0.862,High Risk
13789,2010-11-16 15:31:00,2010-11-16 15:31:00,18,1,258,14.333333333333334,239.46,13.303333333333336,18,0.0,1,1,388,1.0,194.0,2,1,1,Lost / Inactive,0.7101,High Risk
13790,2011-12-05 15:48:00,2011-12-05 15:48:00,45,1,748,16.622222222222224,348.8,7.751111111111111,45,0.0,0,1,4,1.0,2.0,5,1,2,Promising / New,0.494,Medium Risk
13791,2011-06-24 16:38:00,2011-08-04 11:44:00,11,2,1200,109.0909090909091,1516.0,137.8181818181818,7,0.0,1,41,128,20.5,42.67,3,2,4,Needs Attention,0.6216,Medium Risk
13792,2010-10-13 11:05:00,2011-10-04 14:31:00,23,3,156,6.782608695652174,383.95,16.693478260869565,23,0.0,0,357,66,119.0,16.5,3,3,2,Loyal Customers,0.5463,Medium Risk
13793,2010-03-03 08:25:00,2010-03-03 08:25:00,7,1,52,7.428571428571429,96.0,13.714285714285714,7,0.0,1,1,647,1.0,323.5,1,1,1,Lost / Inactive,0.8294,High Risk
13794,2010-06-11 12:30:00,2010-06-11 12:30:00,9,1,63,7.0,126.03,14.003333333333334,9,0.0,1,1,547,1.0,273.5,1,1,1,Lost / Inactive,0.8404,High Risk
13795,2010-03-12 12:44:00,2010-11-16 17:25:00,29,4,1250,43.10344827586207,836.3,28.83793103448276,23,0.3103448275862069,1,250,388,62.5,77.6,2,3,3,At Risk,0.7117,High Risk
13796,2010-07-28 14:45:00,2010-07-28 14:45:00,22,1,218,9.909090909090908,289.7,13.168181818181818,22,0.0,1,1,499,1.0,249.5,1,1,2,Lost / Inactive,0.7116,High Risk
13797,2010-03-02 12:17:00,2010-09-29 10:34:00,78,3,573,7.346153846153846,1179.45,15.121153846153849,71,0.0,1,211,437,70.3,109.25,1,3,3,At Risk,0.6542,Medium Risk
13798,2009-12-08 16:21:00,2011-12-08 15:51:00,721,110,48187,66.83356449375867,75428.87,104.61701803051317,168,0.2621359223300971,0,730,1,6.6,0.01,5,5,5,Champions,0.0248,Low Risk
13799,2010-03-05 16:39:00,2011-08-15 12:07:00,106,9,1539,14.5188679245283,2803.57,26.448773584905663,64,0.0471698113207547,1,528,117,58.7,11.7,3,5,4,Loyal Customers,0.3521,Medium Risk
13800,2009-12-03 10:03:00,2011-02-03 12:27:00,73,3,891,12.205479452054794,1679.56,23.00767123287671,73,0.0,1,428,310,142.7,77.5,2,3,4,At Risk,0.5455,Medium Risk
13801,2011-10-04 10:15:00,2011-10-04 10:15:00,23,1,168,7.304347826086956,324.8,14.121739130434785,23,0.0,0,1,67,1.0,33.5,3,1,2,Needs Attention,0.6826,Medium Risk
13802,2010-02-16 10:11:00,2011-07-24 10:54:00,448,19,14129,31.537946428571427,26259.11,58.61408482142857,212,0.1808035714285714,1,524,139,27.6,6.95,3,5,5,Loyal Customers,0.5169,Medium Risk
13803,2010-03-31 10:00:00,2011-03-29 12:57:00,78,3,831,10.653846153846152,1338.91,17.16551282051282,73,0.0,1,364,255,121.3,63.75,2,3,4,At Risk,0.4634,Medium Risk
13804,2010-09-29 10:26:00,2011-11-09 12:32:00,167,9,1797,10.760479041916168,3161.12,18.928862275449102,149,0.059880239520958,0,407,31,45.2,3.1,4,5,5,Champions,0.244,Low Risk
13805,2011-08-02 15:29:00,2011-10-18 14:50:00,13,2,1900,146.15384615384616,924.6,71.12307692307692,10,0.0,0,77,52,38.5,17.33,4,2,3,Promising / New,0.714,High Risk
13806,2011-10-07 11:43:00,2011-10-07 11:43:00,10,1,56,5.6,256.38,25.638,10,0.0,0,1,64,1.0,32.0,3,1,1,Needs Attention,0.805,High Risk
13807,2009-12-04 12:41:00,2010-12-07 15:48:00,25,3,116,4.64,422.2,16.887999999999998,24,0.0,1,369,367,123.0,91.75,2,3,2,At Risk,0.5625,Medium Risk
13808,2011-09-04 12:07:00,2011-12-04 12:18:00,76,5,782,10.289473684210526,1747.66,22.99552631578948,70,0.5263157894736842,0,92,6,18.4,1.0,5,4,4,Champions,0.3648,Medium Risk
13809,2010-09-05 11:42:00,2011-02-07 13:15:00,25,3,281,11.24,679.6999999999999,27.188,23,0.36,1,156,305,52.0,76.25,2,3,3,At Risk,0.7358,High Risk
13810,2011-10-14 12:57:00,2011-11-11 08:33:00,35,3,312,8.914285714285715,1499.01,42.828857142857146,32,0.0,0,28,29,9.3,7.25,4,3,4,Loyal Customers,0.4986,Medium Risk
13811,2011-04-14 18:40:00,2011-06-09 09:54:00,13,3,68,5.230769230769231,814.5,62.65384615384615,7,0.0,1,56,184,18.7,46.0,3,3,3,Loyal Customers,0.5763,Medium Risk
13812,2011-08-26 12:54:00,2011-10-28 14:27:00,36,3,333,9.25,539.0,14.97222222222222,33,0.0,0,64,42,21.3,10.5,4,3,2,Loyal Customers,0.5078,Medium Risk
13813,2009-12-06 10:16:00,2011-10-31 10:38:00,143,8,1292,9.034965034965037,2765.47,19.33895104895105,84,0.1958041958041958,0,695,40,86.9,4.44,4,4,4,Champions,0.0348,Low Risk
13814,2010-06-30 14:12:00,2011-09-08 13:48:00,79,3,1214,15.367088607594935,2257.32,28.573670886075952,56,0.0,1,435,92,145.0,23.0,3,3,4,Loyal Customers,0.4866,Medium Risk
13815,2010-02-12 10:26:00,2011-11-17 14:19:00,356,8,5381,15.115168539325843,7475.74,20.999269662921343,203,0.0,0,644,22,80.5,2.44,4,4,5,Champions,0.0475,Low Risk
13816,2011-10-06 14:37:00,2011-11-16 08:38:00,28,2,269,9.607142857142858,571.67,20.416785714285712,25,0.0,0,41,24,20.5,8.0,4,2,2,Promising / New,0.6346,Medium Risk
13817,2010-12-23 11:46:00,2011-11-10 17:49:00,24,2,211,8.791666666666666,382.98,15.9575,20,0.0,0,323,29,161.5,9.67,4,2,2,Promising / New,0.6138,Medium Risk
13818,2010-10-06 12:35:00,2010-10-06 12:35:00,5,1,60,12.0,61.28,12.256,5,0.0,1,1,430,1.0,215.0,1,1,1,Lost / Inactive,0.8484,High Risk
13819,2009-12-01 16:18:00,2011-02-11 10:38:00,101,6,2309,22.861386138613863,2642.35,26.16188118811881,47,0.0,1,437,302,72.8,43.14,2,4,4,At Risk,0.4348,Medium Risk
13820,2010-01-28 12:26:00,2010-10-17 13:46:00,89,3,285,3.202247191011236,652.75,7.334269662921348,68,0.550561797752809,1,263,418,87.7,104.5,1,3,3,At Risk,0.7181,High Risk
13821,2010-01-04 13:36:00,2011-07-18 09:49:00,204,6,477,2.338235294117647,1379.08,6.760196078431372,158,0.0,1,560,145,93.3,20.71,3,4,4,Loyal Customers,0.3888,Medium Risk
13822,2011-10-30 15:55:00,2011-12-04 12:13:00,96,2,611,6.364583333333333,632.0,6.583333333333333,90,1.0,0,35,6,17.5,2.0,5,2,3,Promising / New,0.36,Medium Risk
13823,2009-12-15 14:34:00,2011-11-21 10:22:00,163,7,1564,9.595092024539875,3403.45,20.88006134969325,108,0.0,0,706,19,100.9,2.38,5,4,5,Champions,0.0344,Low Risk
13824,2010-03-12 15:17:00,2011-11-07 12:41:00,100,12,1442,14.42,3314.76,33.147600000000004,59,0.05,0,605,33,50.4,2.54,4,5,5,Champions,0.0851,Low Risk
13825,2009-12-09 14:30:00,2010-03-28 11:02:00,40,2,182,4.55,255.59,6.38975,38,0.45,1,109,622,54.5,207.33,1,2,1,Lost / Inactive,0.809,High Risk
13826,2011-06-16 13:48:00,2011-06-16 13:48:00,10,1,82,8.2,189.5,18.95,10,0.0,1,1,176,1.0,88.0,3,1,1,Needs Attention,0.7706,High Risk
13827,2011-07-19 15:38:00,2011-10-13 12:38:00,92,3,138,1.5,409.8,4.4543478260869565,83,0.0,0,86,58,28.7,14.5,4,3,2,Loyal Customers,0.5773,Medium Risk
13828,2011-11-17 16:02:00,2011-11-17 16:02:00,15,1,311,20.73333333333333,209.49,13.966,15,0.0,0,1,22,1.0,11.0,4,1,1,Promising / New,0.6705,Medium Risk
13829,2010-10-14 18:19:00,2010-10-14 18:19:00,1,1,12,12.0,102.0,102.0,1,0.0,1,1,421,1.0,210.5,1,1,1,Lost / Inactive,0.8582,High Risk
13830,2010-05-07 12:24:00,2010-05-07 12:24:00,11,1,47,4.2727272727272725,156.85,14.259090909090908,11,0.0,1,1,582,1.0,291.0,1,1,1,Lost / Inactive,0.8934,High Risk
13831,2009-12-10 14:50:00,2011-11-23 15:41:00,182,18,2393,13.148351648351648,6585.54,36.184285714285714,121,0.1923076923076923,0,714,16,39.7,0.84,5,5,5,Champions,0.012,Low Risk
13832,2010-10-13 14:41:00,2011-11-20 15:36:00,55,2,420,7.636363636363637,609.89,11.088909090909093,54,0.0545454545454545,0,404,19,202.0,6.33,5,2,3,Promising / New,0.3097,Low Risk
13833,2010-10-31 14:11:00,2011-07-03 13:27:00,44,2,243,5.5227272727272725,700.41,15.91840909090909,43,1.0,1,245,159,122.5,53.0,3,2,3,Needs Attention,0.7632,High Risk
13834,2010-02-08 12:52:00,2010-05-12 10:27:00,16,2,221,13.8125,324.19,20.261875,15,0.0,1,93,577,46.5,192.33,1,2,2,Lost / Inactive,0.7141,High Risk
13835,2010-03-04 08:26:00,2011-11-14 15:37:00,71,7,520,7.323943661971831,1095.27,15.426338028169011,60,0.2957746478873239,0,621,25,88.7,3.12,4,4,3,Champions,0.105,Low Risk
13836,2010-10-21 13:27:00,2010-11-05 13:31:00,31,2,273,8.806451612903226,620.37,20.011935483870968,29,0.0,1,16,399,8.0,133.0,2,2,3,Lost / Inactive,0.6578,Medium Risk
13837,2011-01-26 12:15:00,2011-05-12 12:10:00,18,2,182,10.11111111111111,266.59,14.810555555555554,17,0.0,1,106,212,53.0,70.67,2,2,1,Lost / Inactive,0.6991,Medium Risk
13838,2010-05-09 11:40:00,2011-12-04 11:00:00,403,10,694,1.7220843672456576,1690.07,4.193722084367246,328,1.0,0,574,6,57.4,0.55,5,5,4,Champions,0.271,Low Risk
13839,2010-08-10 13:52:00,2010-08-10 13:52:00,7,1,25,3.571428571428572,139.95000000000002,19.992857142857144,7,0.0,1,1,486,1.0,243.0,1,1,1,Lost / Inactive,0.8959,High Risk
13840,2010-10-19 13:34:00,2010-10-19 13:34:00,40,1,358,8.95,651.4,16.285,40,0.0,1,1,416,1.0,208.0,1,1,3,Lost / Inactive,0.6751,Medium Risk
13841,2011-04-01 12:10:00,2011-04-01 12:10:00,1,1,100,100.0,85.0,85.0,1,0.0,1,1,253,1.0,126.5,2,1,1,Lost / Inactive,0.8417,High Risk
13842,2010-02-16 15:54:00,2011-10-12 10:51:00,335,18,2716,8.107462686567164,5319.34,15.878626865671642,214,0.0626865671641791,0,603,59,33.5,3.11,4,5,5,Champions,0.0605,Low Risk
13843,2010-11-23 17:48:00,2010-11-23 17:48:00,18,1,145,8.055555555555555,319.75,17.76388888888889,18,0.0,1,1,381,1.0,190.5,2,1,2,Lost / Inactive,0.7625,High Risk
13844,2011-11-28 13:21:00,2011-11-28 13:21:00,20,1,196,9.8,361.62,18.081,20,0.0,0,1,11,1.0,5.5,5,1,2,Promising / New,0.7135,High Risk
13845,2011-10-06 08:25:00,2011-10-06 08:25:00,9,1,182,20.22222222222222,312.98,34.77555555555556,9,0.0,0,1,65,1.0,32.5,3,1,2,Needs Attention,0.7399,High Risk
13846,2010-11-05 09:47:00,2011-11-15 12:07:00,81,4,705,8.703703703703704,1307.79,16.145555555555553,81,0.0,0,376,25,94.0,5.0,4,3,4,Loyal Customers,0.4849,Medium Risk
13847,2009-12-20 10:41:00,2009-12-20 10:41:00,19,1,96,5.052631578947368,310.72,16.353684210526318,19,1.0,1,1,720,1.0,360.0,1,1,2,Lost / Inactive,0.871,High Risk
13848,2009-12-09 16:17:00,2011-09-08 12:58:00,10,8,9200,920.0,3015.0,301.5,3,0.1,1,638,92,79.8,10.22,3,4,5,Loyal Customers,0.578,Medium Risk
13849,2010-03-25 12:03:00,2011-10-19 10:59:00,220,5,1883,8.559090909090909,3469.3,15.769545454545456,189,0.1363636363636363,0,573,52,114.6,8.67,4,4,5,Champions,0.2277,Low Risk
13850,2011-08-02 14:04:00,2011-08-02 14:04:00,93,1,944,10.150537634408602,1595.48,17.155698924731183,93,0.0,1,1,129,1.0,64.5,3,1,4,Needs Attention,0.6581,Medium Risk
13851,2010-01-29 11:54:00,2011-09-05 12:36:00,140,8,2525,18.035714285714285,4606.46,32.903285714285715,111,0.0,1,585,96,73.1,10.67,3,4,5,Loyal Customers,0.3468,Low Risk
13852,2010-04-08 09:06:00,2010-04-08 09:06:00,11,1,85,7.727272727272727,187.35,17.03181818181818,11,0.0,1,1,611,1.0,305.5,1,1,1,Lost / Inactive,0.7979,High Risk
13853,2011-10-13 14:18:00,2011-10-13 14:18:00,23,1,312,13.565217391304348,1090.14,47.39739130434782,23,0.0,0,1,57,1.0,28.5,4,1,3,Promising / New,0.6951,Medium Risk
13854,2010-01-08 11:28:00,2011-12-01 09:06:00,178,39,3642,20.46067415730337,11944.56,67.10426966292134,61,0.0842696629213483,0,692,9,17.7,0.22,5,5,5,Champions,0.0099,Low Risk
13855,2009-12-08 16:56:00,2010-07-27 09:53:00,73,4,575,7.876712328767123,1310.34,17.94986301369863,64,0.0,1,231,501,57.8,100.2,1,3,4,At Risk,0.6504,Medium Risk
13856,2010-03-30 15:40:00,2011-06-24 10:03:00,54,11,1105,20.46296296296296,1142.03,21.148703703703703,33,0.1111111111111111,1,451,169,41.0,14.08,3,5,3,Loyal Customers,0.5916,Medium Risk
13857,2010-05-17 14:21:00,2010-11-11 12:54:00,128,6,782,6.109375,1001.01,7.820390625,99,0.2109375,1,178,393,29.7,56.14,2,4,3,At Risk,0.5868,Medium Risk
13858,2011-10-13 16:17:00,2011-10-13 16:17:00,11,1,75,6.818181818181818,216.17,19.651818181818182,11,0.0,0,1,57,1.0,28.5,4,1,1,Promising / New,0.7871,High Risk
13859,2010-06-28 15:36:00,2011-01-17 16:14:00,36,2,167,4.638888888888889,515.86,14.329444444444444,34,0.0,1,204,326,102.0,108.67,2,2,2,Lost / Inactive,0.8088,High Risk
13860,2011-09-14 09:27:00,2011-12-08 12:57:00,76,5,591,7.776315789473684,1245.9,16.39342105263158,58,0.0,0,86,1,17.2,0.17,5,4,4,Champions,0.3696,Medium Risk
13861,2010-06-27 11:37:00,2010-10-06 14:20:00,21,2,225,10.714285714285714,273.26,13.012380952380951,21,0.4761904761904761,1,102,429,51.0,143.0,1,2,1,Lost / Inactive,0.6961,Medium Risk
13862,2010-11-15 13:43:00,2011-11-21 16:24:00,160,9,1927,12.04375,2556.09,15.9755625,113,0.125,0,372,18,41.3,1.8,5,5,4,Champions,0.258,Low Risk
13863,2010-04-25 13:09:00,2011-04-06 10:20:00,70,4,553,7.9,1239.55,17.707857142857144,59,0.2571428571428571,1,346,248,86.5,49.6,2,3,4,At Risk,0.6209,Medium Risk
13864,2010-11-18 12:50:00,2010-11-18 12:50:00,1,1,192,192.0,662.4,662.4,1,0.0,1,1,387,1.0,193.5,2,1,3,Lost / Inactive,0.7824,High Risk
13865,2011-02-23 12:04:00,2011-10-12 13:31:00,30,4,204,6.8,501.56,16.718666666666667,26,0.0,0,232,58,58.0,11.6,4,3,2,Loyal Customers,0.6935,Medium Risk
13866,2011-09-26 14:54:00,2011-09-26 14:54:00,7,1,57,8.142857142857142,145.67,20.81,7,0.0,0,1,74,1.0,37.0,3,1,1,Needs Attention,0.7671,High Risk
13867,2011-05-05 17:28:00,2011-11-08 15:48:00,60,3,501,8.35,1005.09,16.7515,51,0.0,0,187,31,62.3,7.75,4,3,3,Loyal Customers,0.6679,Medium Risk
13868,2011-11-01 12:45:00,2011-12-02 16:32:00,33,2,1964,59.51515151515152,3192.54,96.74363636363636,32,0.0,0,32,7,16.0,2.33,5,2,5,Promising / New,0.5946,Medium Risk
13869,2010-01-17 14:53:00,2011-08-08 13:53:00,838,10,4302,5.133651551312649,7996.87,9.54280429594272,502,0.3758949880668257,1,568,123,56.8,11.18,3,5,5,Loyal Customers,0.3384,Low Risk
13870,2010-02-08 12:08:00,2011-12-07 13:23:00,241,15,3449,14.311203319502075,5712.08,23.70157676348548,159,0.0954356846473029,0,668,2,44.5,0.12,5,5,5,Champions,0.0064,Low Risk
13871,2009-12-20 13:09:00,2011-11-17 10:49:00,402,17,3502,8.711442786069652,7885.85,19.616542288557216,183,0.1069651741293532,0,697,23,41.0,1.28,4,5,5,Champions,0.0063,Low Risk
13872,2009-12-14 09:56:00,2010-06-30 15:35:00,57,3,339,5.947368421052632,919.57,16.13280701754386,51,0.0,1,199,527,66.3,131.75,1,3,3,At Risk,0.6737,Medium Risk
13873,2010-03-03 12:31:00,2011-08-12 10:08:00,60,8,472,7.866666666666666,1038.92,17.315333333333335,55,0.3333333333333333,1,527,120,65.9,13.33,3,4,3,Loyal Customers,0.6007,Medium Risk
13874,2010-02-04 18:39:00,2010-12-16 18:20:00,69,7,864,12.521739130434783,2049.15,29.697826086956525,46,0.0,1,315,358,45.0,44.75,2,4,4,At Risk,0.508,Medium Risk
13875,2009-12-17 10:30:00,2011-10-17 09:36:00,270,14,3072,11.377777777777778,4814.37,17.831,159,0.0962962962962963,0,669,54,47.8,3.6,4,5,5,Champions,0.008,Low Risk
13876,2011-10-07 10:22:00,2011-10-07 10:22:00,7,1,36,5.142857142857143,122.7,17.52857142857143,7,0.0,0,1,64,1.0,32.0,3,1,1,Needs Attention,0.8321,High Risk
13877,2010-01-19 10:53:00,2011-09-14 15:49:00,23,3,478,20.782608695652176,449.68,19.55130434782609,23,0.0,0,604,86,201.3,21.5,3,3,2,Loyal Customers,0.1316,Low Risk
13878,2010-04-14 13:50:00,2011-10-16 12:19:00,102,4,927,9.088235294117649,2416.9,23.695098039215686,93,0.3431372549019608,0,550,55,137.5,11.0,4,3,4,Loyal Customers,0.355,Medium Risk
13879,2010-03-04 10:49:00,2010-03-04 10:49:00,25,1,204,8.16,395.5,15.82,25,0.0,1,1,646,1.0,323.0,1,1,2,Lost / Inactive,0.7083,High Risk
13880,2010-05-26 14:29:00,2011-11-18 13:44:00,223,17,2535,11.367713004484305,4293.86,19.254977578475334,148,0.0717488789237668,0,541,21,31.8,1.17,4,5,5,Champions,0.1325,Low Risk
13881,2010-03-04 14:41:00,2011-12-06 12:50:00,457,43,29760,65.12035010940919,45179.1,98.8601750547046,182,0.0,0,642,4,14.9,0.09,5,5,5,Champions,0.0254,Low Risk
13882,2011-10-06 15:28:00,2011-12-07 11:16:00,65,5,953,14.66153846153846,1191.13,18.325076923076924,54,0.0,0,62,3,12.4,0.5,5,4,3,Champions,0.3038,Low Risk
13883,2009-12-08 17:26:00,2011-11-29 10:45:00,316,15,3584,11.341772151898734,6560.02,20.759556962025314,200,0.2088607594936709,0,721,11,48.1,0.69,5,5,5,Champions,0.0091,Low Risk
13884,2010-08-26 19:57:00,2011-12-02 16:30:00,182,10,752,4.131868131868132,1825.03,10.027637362637362,108,0.4505494505494505,0,463,7,46.3,0.64,5,5,4,Champions,0.3598,Medium Risk
13885,2011-05-23 08:52:00,2011-06-03 15:07:00,28,2,182,6.5,506.8,18.1,28,0.0,1,12,189,6.0,63.0,3,2,2,Needs Attention,0.6925,Medium Risk
13886,2011-09-29 13:17:00,2011-09-29 13:17:00,16,1,126,7.875,243.56,15.2225,16,0.0,0,1,71,1.0,35.5,3,1,1,Needs Attention,0.7478,High Risk
13887,2011-05-19 17:22:00,2011-05-19 17:22:00,19,1,147,7.736842105263157,349.55,18.397368421052636,19,0.0,1,1,204,1.0,102.0,2,1,2,Lost / Inactive,0.7411,High Risk
13888,2010-05-13 11:57:00,2011-08-12 10:13:00,171,7,795,4.649122807017544,2001.59,11.705204678362572,124,0.3216374269005848,1,456,120,65.1,15.0,3,4,4,Loyal Customers,0.5461,Medium Risk
13889,2010-01-22 14:32:00,2011-09-08 09:13:00,83,6,979,11.795180722891564,1991.23,23.990722891566264,57,0.0,1,594,93,99.0,13.29,3,4,4,Loyal Customers,0.3418,Low Risk
13890,2009-12-06 15:15:00,2011-12-08 15:36:00,173,14,1392,8.046242774566474,2927.38,16.921271676300577,100,0.0751445086705202,0,733,1,52.4,0.07,5,5,5,Champions,0.0342,Low Risk
13891,2010-05-06 16:02:00,2010-11-26 15:57:00,99,3,476,4.808080808080808,859.21,8.678888888888888,97,0.0,1,204,378,68.0,94.5,2,3,3,At Risk,0.65,Medium Risk
13892,2010-05-13 10:32:00,2011-11-13 11:50:00,36,6,3125,86.80555555555556,1267.65,35.212500000000006,33,0.0277777777777777,0,550,27,91.7,3.86,4,4,4,Champions,0.3454,Low Risk
13893,2011-02-15 11:30:00,2011-02-15 11:30:00,21,1,190,9.047619047619047,821.1,39.1,21,0.0,1,1,298,1.0,149.0,2,1,3,Lost / Inactive,0.7134,High Risk
13894,2011-02-02 12:54:00,2011-11-16 09:44:00,27,3,354,13.11111111111111,564.62,20.911851851851853,25,0.0,0,287,24,95.7,6.0,4,3,2,Loyal Customers,0.6901,Medium Risk
13895,2009-12-03 13:09:00,2011-11-11 16:57:00,186,6,2060,11.075268817204302,4008.52,21.551182795698924,154,0.0,0,709,28,118.2,4.0,4,4,5,Champions,0.0231,Low Risk
13896,2010-03-24 08:55:00,2010-03-24 08:55:00,21,1,149,7.095238095238095,388.55,18.502380952380957,21,0.0,1,1,626,1.0,313.0,1,1,2,Lost / Inactive,0.7335,High Risk
13897,2010-01-31 13:48:00,2011-10-20 14:30:00,59,3,820,13.898305084745765,1160.72,19.67322033898305,58,0.3898305084745763,0,628,50,209.3,12.5,4,3,3,Loyal Customers,0.0493,Low Risk
13898,2010-10-24 15:42:00,2011-01-18 10:28:00,46,2,544,11.826086956521738,686.4,14.921739130434782,43,0.7391304347826086,1,86,326,43.0,108.67,2,2,3,Lost / Inactive,0.693,Medium Risk
13899,2011-03-10 09:30:00,2011-11-23 13:40:00,19,2,156,8.210526315789474,388.52,20.448421052631577,19,0.0,0,259,16,129.5,5.33,5,2,2,Promising / New,0.7239,High Risk
13900,2010-03-25 13:46:00,2011-06-09 19:26:00,95,6,938,9.873684210526315,1610.59,16.95357894736842,80,0.0,1,442,183,73.7,26.14,3,4,4,Loyal Customers,0.5539,Medium Risk
13901,2010-01-05 09:29:00,2011-09-28 14:48:00,310,15,3344,10.787096774193548,5676.34,18.310774193548387,280,0.0,0,632,72,42.1,4.5,3,5,5,Loyal Customers,0.01,Low Risk
13902,2009-12-15 10:02:00,2010-03-17 13:09:00,63,5,220600,3501.5873015873017,34095.26,541.1946031746032,58,0.0,1,93,632,18.6,105.33,1,4,5,At Risk,0.5161,Medium Risk
13903,2010-11-04 17:44:00,2010-11-04 17:44:00,10,1,103,10.3,165.45000000000002,16.545,10,0.0,1,1,400,1.0,200.0,2,1,1,Lost / Inactive,0.767,High Risk
13904,2011-02-18 11:18:00,2011-11-02 13:41:00,26,2,332,12.76923076923077,332.64,12.793846153846154,24,0.0,0,258,37,129.0,12.33,4,2,2,Promising / New,0.6415,Medium Risk
13905,2009-12-07 11:41:00,2009-12-07 11:41:00,12,1,135,11.25,312.65,26.054166666666664,12,0.0,1,1,733,1.0,366.5,1,1,2,Lost / Inactive,0.7492,High Risk
13906,2010-10-26 15:00:00,2010-10-26 15:00:00,1,1,100,100.0,42.0,42.0,1,0.0,1,1,409,1.0,204.5,2,1,1,Lost / Inactive,0.8387,High Risk
13907,2010-01-17 12:22:00,2010-01-17 12:22:00,4,1,68,17.0,136.79999999999998,34.2,4,1.0,1,1,692,1.0,346.0,1,1,1,Lost / Inactive,0.8044,High Risk
13908,2011-03-08 12:04:00,2011-09-21 11:49:00,122,4,1478,12.114754098360656,2369.55,19.42254098360656,104,0.0,0,197,80,49.2,16.0,3,3,4,Loyal Customers,0.4825,Medium Risk
13909,2010-07-06 16:52:00,2010-10-12 17:22:00,38,2,301,7.921052631578948,282.85,7.44342105263158,35,0.0,1,99,423,49.5,141.0,1,2,1,Lost / Inactive,0.7311,High Risk
13911,2010-03-01 16:31:00,2011-10-13 15:43:00,238,20,4487,18.852941176470587,4234.99,17.7940756302521,178,0.1512605042016806,0,591,57,29.6,2.71,4,5,5,Champions,0.084,Low Risk
13912,2010-10-12 08:43:00,2010-10-12 08:43:00,7,1,29,4.142857142857143,124.95,17.85,7,0.0,1,1,424,1.0,212.0,1,1,1,Lost / Inactive,0.8802,High Risk
13913,2010-07-21 10:11:00,2010-07-21 10:11:00,3,1,10,3.333333333333333,42.22,14.073333333333332,3,0.0,1,1,507,1.0,253.5,1,1,1,Lost / Inactive,0.9278,High Risk
13914,2011-11-03 16:28:00,2011-11-28 10:35:00,33,2,380,11.515151515151516,626.45,18.98333333333333,28,0.0,0,25,12,12.5,4.0,5,2,3,Promising / New,0.535,Medium Risk
13915,2010-11-10 15:17:00,2010-11-10 15:17:00,2,1,24,12.0,70.8,35.4,2,0.0,1,1,394,1.0,197.0,2,1,1,Lost / Inactive,0.8375,High Risk
13916,2010-02-02 10:06:00,2010-09-02 10:04:00,74,4,673,9.094594594594597,1275.81,17.240675675675675,72,0.0,1,212,464,53.0,92.8,1,3,4,At Risk,0.5951,Medium Risk
13917,2011-06-01 12:46:00,2011-10-21 09:56:00,18,2,228,12.666666666666666,272.04,15.113333333333337,16,0.0,0,142,50,71.0,16.67,4,2,1,Promising / New,0.6572,Medium Risk
13918,2011-03-31 18:05:00,2011-10-21 12:25:00,30,2,1140,38.0,1212.84,40.428,30,0.0,0,204,50,102.0,16.67,4,2,3,Promising / New,0.6768,Medium Risk
13919,2010-06-17 09:30:00,2011-10-11 14:24:00,77,4,1133,14.714285714285714,1360.68,17.67116883116883,65,0.0,0,482,59,120.5,11.8,4,3,4,Loyal Customers,0.4383,Medium Risk
13920,2010-05-26 15:48:00,2010-10-04 12:37:00,86,4,1772,20.6046511627907,1774.68,20.635813953488373,81,0.0,1,131,432,32.8,86.4,1,3,4,At Risk,0.5563,Medium Risk
