Date,Revenue,TotalQuantity,Transactions,UniqueCustomers,lag_1,lag_2,lag_3,lag_7,lag_14,lag_21,lag_30,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_mean_30,rolling_std_30,day_of_week,day_of_month,month,quarter,is_weekend,sin_dow,cos_dow,sin_month,cos_month
2010-06-28,51132.78,33808.0,68.0,64.0,18706.92,0.0,12371.59,18116.21,21317.37,45523.11,0.0,14846.405714285715,7839.812624327334,16493.730714285713,17740.432333333334,12907.056367808416,0,28,6,2,0,0.0,1.0,1.2246467991473532e-16,-1.0
2010-06-29,32236.92,20301.0,68.0,56.0,51132.78,18706.92,0.0,12414.03,26937.46,48215.48,10702.97,19563.058571428573,15911.513710831583,18623.402857142857,19444.858333333334,13826.941370214854,1,29,6,2,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2010-06-30,31491.43,20254.0,75.0,67.0,32236.92,51132.78,18706.92,25098.239999999998,29229.94,36508.94,0.0,22394.899999999998,16188.681664872134,19001.93571428571,20162.656666666666,13916.133181010055,2,30,6,2,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
2010-07-01,28830.02,16217.0,81.0,80.0,31491.43,32236.92,51132.78,17217.85,22635.35,18009.12,13093.789999999999,23308.21285714286,16543.07666134863,19163.47071428571,21212.371,13525.015768451087,3,1,7,3,0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
2010-07-02,16726.13,8599.0,44.0,36.0,28830.02,31491.43,32236.92,12371.59,17788.69,30835.29,13714.76,24967.094285714287,16412.266417593353,19605.947142857145,21736.912,13504.428923035068,4,2,7,3,0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
2010-07-03,0.0,0.0,0.0,0.0,16726.13,28830.02,31491.43,0.0,0.0,0.0,26644.63,25589.17142857143,15930.750338667298,19530.05,21837.291,13453.840819136274,5,3,7,3,1,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
2010-07-04,10376.29,5302.0,21.0,20.0,0.0,16726.13,28830.02,18706.92,9078.58,21147.77,11447.73,25589.17142857143,15930.750338667298,19530.05,20949.136666666665,13994.163040817215,6,4,7,3,1,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388
2010-07-05,30963.57,16155.0,81.0,65.0,10376.29,0.0,16726.13,51132.78,18116.21,21317.37,0.0,24399.08142857143,16817.07968750168,19622.74357142857,20913.422,14020.590116270347,0,5,7,3,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388
2010-07-06,19917.28,11148.0,54.0,47.0,30963.57,10376.29,0.0,32236.92,12414.03,26937.46,25457.15,21517.765714285717,12696.279143075571,20540.412142857145,21945.541,13560.093117384817,1,6,7,3,0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
2010-07-07,24902.95,13410.0,60.0,56.0,19917.28,30963.57,10376.29,31491.43,25098.239999999998,29229.94,45523.11,19757.817142857148,11783.83339987138,21076.35857142857,21760.878666666667,13548.33884054316,2,7,7,3,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388
2010-07-08,19973.45,11697.0,65.0,58.0,24902.95,19917.28,30963.57,28830.02,17217.85,22635.35,48215.48,18816.605714285717,10922.041524206712,21062.409285714286,21073.539999999997,12803.855852223463,3,8,7,3,0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
2010-07-09,33408.64,13024.0,25.0,23.0,19973.45,24902.95,19917.28,16726.13,12371.59,17788.69,36508.94,17551.38142857143,10046.643070622215,21259.23785714286,20132.139,11732.891038637204,4,9,7,3,0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
2010-07-10,0.0,0.0,0.0,0.0,33408.64,19973.45,24902.95,0.0,0.0,0.0,18009.12,19934.597142857147,11666.36055378844,22761.884285714284,20028.795666666665,11596.531443503105,5,10,7,3,1,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
2010-07-11,7609.23,5711.0,26.0,24.0,0.0,33408.64,19973.45,10376.29,18706.92,9078.58,30835.29,19934.597142857147,11666.36055378844,22761.884285714284,19428.491666666665,12157.258826939296,6,11,7,3,1,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388
2010-07-12,16101.17,8861.0,47.0,38.0,7609.23,0.0,33408.64,30963.57,51132.78,18116.21,0.0,19539.302857142855,12083.62147832584,21969.192142857144,18654.289666666664,12145.337631618562,0,12,7,3,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388
2010-07-13,17419.12,8822.0,49.0,38.0,16101.17,7609.23,0.0,19917.28,32236.92,12414.03,21147.77,17416.102857142858,10998.745976252212,19466.934285714287,19190.995333333332,11637.72383729286,1,13,7,3,0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
2010-07-14,19418.63,12055.0,52.0,47.0,17419.12,16101.17,7609.23,24902.95,31491.43,25098.239999999998,21317.37,17059.22285714286,10944.458696551612,18408.52,19066.707,11636.015751768038,2,14,7,3,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388
2010-07-15,55836.909999999996,27673.0,78.0,64.0,19418.63,17419.12,16101.17,19973.45,28830.02,17217.85,26937.46,16275.748571428574,10475.630290048486,17546.177142857145,19003.415666666664,11628.51312397385,3,15,7,3,0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
2010-07-16,21137.76,14039.0,62.0,56.0,55836.909999999996,19418.63,17419.12,33408.64,16726.13,12371.59,29229.94,21399.100000000002,18376.181905484802,19475.240714285716,19966.730666666666,13374.403213759226,4,16,7,3,0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
2010-07-17,0.0,0.0,0.0,0.0,21137.76,55836.909999999996,19418.63,0.0,0.0,0.0,22635.35,19646.117142857143,17608.866014230563,19790.35714285714,19696.99133333333,13262.270390888556,5,17,7,3,1,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
2010-07-18,14581.99,9382.0,39.0,37.0,0.0,21137.76,55836.909999999996,7609.23,10376.29,18706.92,17788.69,19646.117142857143,17608.866014230563,19790.35714285714,18942.479666666666,13725.141217774208,6,18,7,3,1,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388
2010-07-19,28611.56,18120.0,56.0,54.0,14581.99,0.0,21137.76,16101.17,30963.57,51132.78,0.0,20642.225714285712,17001.206229114912,20090.764285714286,18835.58966666667,13746.90613137808,0,19,7,3,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388
2010-07-20,23124.39,11707.0,54.0,48.0,28611.56,14581.99,0.0,17419.12,19917.28,32236.92,9078.58,22429.424285714285,17101.542962993008,19922.76357142857,19789.308333333334,13382.758074033825,1,20,7,3,0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
2010-07-21,19142.73,12555.0,46.0,42.0,23124.39,28611.56,14581.99,19418.63,24902.95,31491.43,18116.21,23244.462857142855,16958.313809106265,20151.842857142856,20257.501999999997,13240.058216070409,2,21,7,3,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388
2010-07-22,21620.39,13161.0,61.0,57.0,19142.73,23124.39,28611.56,55836.909999999996,19973.45,28830.02,12414.03,23205.04857142857,16969.005001609494,19740.398571428574,20291.71933333333,13235.659208455458,3,22,7,3,0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
2010-07-23,23886.33,12828.0,38.0,37.0,21620.39,19142.73,23124.39,21137.76,33408.64,16726.13,25098.239999999998,18316.97428571429,9111.372521961897,19858.037142857145,20598.597999999998,13153.18200234174,4,23,7,3,0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
2010-07-24,0.0,0.0,0.0,0.0,23886.33,21620.39,19142.73,0.0,0.0,0.0,17217.85,18709.627142857145,9310.24805045982,19177.872142857144,20558.201,13140.741007897412,5,24,7,3,1,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
2010-07-25,17230.6,11531.0,54.0,51.0,0.0,23886.33,21620.39,14581.99,7609.23,10376.29,12371.59,18709.627142857145,9310.24805045982,19177.872142857144,19984.272666666668,13657.501443202887,6,25,7,3,1,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388
2010-07-26,20232.85,14216.0,52.0,47.0,17230.6,0.0,23886.33,28611.56,16101.17,30963.57,0.0,19088.0,9167.263162467509,19865.11285714286,20146.23966666667,13592.766586732927,0,26,7,3,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388
2010-07-27,28265.86,14179.0,64.0,56.0,20232.85,17230.6,0.0,23124.39,17419.12,19917.28,18706.92,17891.04142857143,8213.969818105497,20160.23285714286,20820.668,13049.80740021658,1,27,7,3,0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
2010-07-28,23252.72,13351.0,63.0,60.0,28265.86,20232.85,17230.6,19142.73,19418.63,24902.95,51132.78,18625.537142857145,8956.267232840788,20935.0,21139.299333333332,13112.962654553306,2,28,7,3,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388
2010-07-29,32801.91,12799.0,65.0,60.0,23252.72,28265.86,20232.85,21620.39,55836.909999999996,19973.45,32236.92,19212.678571428576,9128.87838873875,21208.863571428574,20209.963999999996,11840.159070125987,3,29,7,3,0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
2010-07-30,14363.69,8090.0,44.0,39.0,32801.91,23252.72,28265.86,23886.33,21137.76,33408.64,31491.43,20810.038571428573,10496.25129532038,19563.50642857143,20228.797000000002,11860.380918397334,4,30,7,3,0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
2010-07-31,0.0,0.0,0.0,0.0,14363.69,32801.91,23252.72,0.0,0.0,0.0,28830.02,19449.661428571428,10647.106075379423,19079.644285714287,19657.87233333333,11710.83253192579,5,31,7,3,1,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
2010-08-01,30637.95,9702.0,32.0,27.0,0.0,14363.69,32801.91,17230.6,14581.99,7609.23,16726.13,19449.661428571428,10647.106075379423,19079.644285714287,18696.871666666662,12108.364653024826,6,1,8,3,1,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004
2010-08-02,26124.16,11762.0,57.0,49.0,30637.95,0.0,14363.69,20232.85,28611.56,16101.17,0.0,21364.997142857144,11363.238959668335,20226.498571428576,19160.599,12295.242394160465,0,2,8,3,0,0.0,1.0,-0.8660254037844385,-0.5000000000000004
2010-08-03,22362.79,15479.0,50.0,47.0,26124.16,30637.95,0.0,28265.86,23124.39,17419.12,10376.29,22206.61285714286,11482.95006231083,20048.827142857142,20031.404333333332,11806.821742781513,1,3,8,3,0,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004
2010-08-04,17555.5,10923.0,49.0,47.0,22362.79,26124.16,30637.95,23252.72,19142.73,19418.63,30963.57,21363.317142857148,11176.468841057282,19994.427142857145,20430.954333333335,11670.85239118899,2,4,8,3,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004
2010-08-05,23145.06,16453.0,51.0,48.0,17555.5,22362.79,26124.16,32801.91,21620.39,55836.909999999996,19917.28,20549.428571428576,11223.290222573538,19881.053571428572,19984.018666666663,11509.208862693447,3,5,8,3,0,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004
2010-08-06,14728.15,9731.0,34.0,31.0,23145.06,17555.5,22362.79,14363.69,23886.33,21137.76,24902.95,19169.878571428573,9992.208251588569,19989.958571428575,20091.61133333333,11523.641685999326,4,6,8,3,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004
2010-08-07,0.0,0.0,0.0,0.0,14728.15,23145.06,17555.5,0.0,0.0,0.0,19973.45,19221.94428571429,9963.900530637035,19335.802857142855,19752.451333333334,11526.883219692669,5,7,8,3,1,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004
2010-08-08,13950.71,8116.0,43.0,41.0,0.0,14728.15,23145.06,30637.95,17230.6,14581.99,33408.64,19221.94428571429,9963.900530637035,19335.802857142855,19086.66966666667,12077.357844312164,6,8,8,3,1,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004
2010-08-09,31336.59,100084.0,49.0,41.0,13950.71,0.0,14728.15,26124.16,20232.85,28611.56,0.0,16838.05285714286,8692.487548935047,19101.525,18438.072,11801.013226458013,0,9,8,3,0,0.0,1.0,-0.8660254037844385,-0.5000000000000004
2010-08-10,28209.739999999998,18426.0,39.0,33.0,31336.59,13950.71,0.0,22362.79,28265.86,23124.39,7609.23,17582.685714285715,9776.250862003742,19894.649285714288,19482.625,11495.621385891092,1,10,8,3,0,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004
2010-08-11,18629.86,7532.0,39.0,35.0,28209.739999999998,31336.59,13950.71,17555.5,23252.72,19142.73,16101.17,18417.964285714286,10477.368779636212,19890.640714285713,20169.308666666668,11376.577592822987,2,11,8,3,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004
2010-08-12,26031.28,17702.0,71.0,56.0,18629.86,28209.739999999998,31336.59,23145.06,32801.91,21620.39,17419.12,18571.44428571429,10470.495862531803,19560.43642857143,20253.59833333333,11354.743838634158,3,12,8,3,0,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004
2010-08-13,15150.14,12562.0,40.0,34.0,26031.28,18629.86,28209.739999999998,14728.15,14363.69,23886.33,19418.63,18983.76142857143,10734.126667176111,19076.820000000003,20540.67033333333,11389.424994738867,4,13,8,3,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004
2010-08-14,0.0,0.0,0.0,0.0,15150.14,26031.28,18629.86,0.0,0.0,0.0,55836.909999999996,19044.045714285716,10707.394929850847,19132.995000000003,20398.387333333332,11430.513547480588,5,14,8,3,1,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004
2010-08-15,20484.46,16575.0,56.0,52.0,0.0,15150.14,26031.28,13950.71,30637.95,17230.6,21137.76,19044.045714285716,10707.394929850847,19132.995000000003,18537.157,9905.279896841193,6,15,8,3,1,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004
2010-08-16,14270.74,10076.0,34.0,32.0,20484.46,0.0,15150.14,31336.59,26124.16,20232.85,0.0,19977.43857142857,10471.580636326178,18407.745714285713,18515.38033333333,9900.082116556145,0,16,8,3,0,0.0,1.0,-0.8660254037844385,-0.5000000000000004
2010-08-17,28802.52,18060.0,44.0,40.0,14270.74,20484.46,0.0,28209.739999999998,22362.79,28265.86,14581.99,17539.460000000003,9308.185617537592,17561.07285714286,18991.071666666663,9304.700975119327,1,17,8,3,0,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004
2010-08-18,35122.52,22420.0,55.0,47.0,28802.52,14270.74,20484.46,18629.86,17555.5,23252.72,28611.56,17624.14285714286,9423.422625956604,18021.053571428572,19465.08933333333,9433.670587152319,2,18,8,3,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004
2010-08-19,30663.35,22152.0,67.0,55.0,35122.52,28802.52,14270.74,26031.28,23145.06,32801.91,23124.39,19980.237142857142,11540.71659823272,19275.840714285714,19682.121333333333,9721.845653519353,3,19,8,3,0,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004
2010-08-20,23250.77,18521.0,56.0,49.0,30663.35,35122.52,28802.52,15150.14,14728.15,14363.69,19142.73,20641.96142857143,12066.326871723697,19812.86142857143,19933.42,9909.517966067799,4,20,8,3,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004
2010-08-21,0.0,0.0,0.0,0.0,23250.77,30663.35,35122.52,0.0,0.0,0.0,21620.39,21799.19428571429,11838.137025528791,20421.620000000003,20070.354666666666,9926.583831817887,5,21,8,3,1,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004
2010-08-22,22677.01,13884.0,60.0,51.0,0.0,23250.77,30663.35,20484.46,13950.71,30637.95,23886.33,21799.19428571429,11838.137025528791,20421.620000000003,19349.675,10573.894467338505,6,22,8,3,1,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004
2010-08-23,20655.35,12896.0,44.0,37.0,22677.01,0.0,23250.77,14270.74,31336.59,26124.16,0.0,22112.41571428572,11826.55352694502,21044.92714285714,19309.36433333333,10558.296710046085,0,23,8,3,0,0.0,1.0,-0.8660254037844385,-0.5000000000000004
2010-08-24,26577.16,18872.0,60.0,53.0,20655.35,22677.01,0.0,28802.52,28209.739999999998,22362.79,17230.6,23024.502857142856,11357.905116032223,20281.981428571427,19997.875999999997,9909.225812877114,1,24,8,3,0,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004
2010-08-25,30466.76,17238.0,69.0,62.0,26577.16,20655.35,22677.01,35122.52,18629.86,17555.5,20232.85,22706.594285714287,11199.25950976056,20165.36857142857,20309.428,9965.988976546032,2,25,8,3,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004
2010-08-26,31964.34,16961.0,70.0,64.0,30466.76,26577.16,20655.35,30663.35,26031.28,23145.06,28265.86,22041.485714285718,10452.34308731599,21010.86142857143,20650.558333333334,10136.961362325312,3,26,8,3,0,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004
2010-08-27,12166.64,6611.0,31.0,29.0,31964.34,30466.76,26577.16,23250.77,15150.14,14728.15,23252.72,22227.34142857143,10641.06474213842,21434.651428571433,20773.841,10254.577551154585,4,27,8,3,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004
2010-08-28,0.0,0.0,0.0,0.0,12166.64,31964.34,30466.76,0.0,0.0,0.0,32801.91,20643.894285714287,11269.521775514508,21221.544285714284,20404.305,10361.361953023863,5,28,8,3,1,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004
2010-08-29,14449.3,8766.0,39.0,36.0,0.0,12166.64,31964.34,22677.01,20484.46,13950.71,14363.69,20643.894285714287,11269.521775514508,21221.544285714284,19310.908,10732.076263648521,6,29,8,3,1,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004
2010-08-30,0.0,0.0,0.0,0.0,14449.3,0.0,12166.64,20655.35,14270.74,31336.59,0.0,19468.507142857146,11449.755605838242,20790.46142857143,19313.76166666667,10730.726730922022,0,30,8,3,0,0.0,1.0,-0.8660254037844385,-0.5000000000000004
2010-08-31,22811.75,11038.0,54.0,48.0,0.0,14449.3,0.0,26577.16,28802.52,28209.739999999998,30637.95,16517.742857142857,13560.030272308544,19771.12285714286,19313.76166666667,10730.726730922022,1,31,8,3,0,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004
2010-09-01,20351.36,11835.0,37.0,35.0,22811.75,0.0,14449.3,30466.76,35122.52,18629.86,26124.16,15979.827142857144,13163.3563688885,19343.210714285717,19052.888333333332,10539.357147064502,2,1,9,3,0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16
2010-09-02,33430.57,21102.0,87.0,77.0,20351.36,22811.75,0.0,31964.34,30663.35,26031.28,22362.79,14534.770000000002,11791.702239689583,18288.12785714286,18860.461666666666,10458.185588253113,3,2,9,3,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
2010-09-03,34739.16,30598.0,54.0,49.0,33430.57,20351.36,22811.75,12166.64,23250.77,15150.14,17555.5,14744.23142857143,12160.178719092959,18485.786428571428,19229.387666666666,10776.369885618557,4,3,9,3,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16
2010-09-04,0.0,0.0,0.0,0.0,34739.16,33430.57,20351.36,0.0,0.0,0.0,23145.06,17968.877142857145,14186.757264005902,19306.385714285716,19802.176333333333,11135.037620749492,5,4,9,3,1,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16
2010-09-05,12286.71,7222.0,35.0,35.0,0.0,34739.16,33430.57,14449.3,22677.01,20484.46,14728.15,17968.877142857145,14186.757264005902,19306.385714285716,19030.674333333332,11683.731214808948,6,5,9,3,1,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
2010-09-06,23717.79,14951.0,49.0,41.0,12286.71,0.0,34739.16,0.0,20655.35,14270.74,0.0,17659.935714285715,14299.277234285735,18564.22142857143,18949.292999999998,11723.169410137934,0,6,9,3,0,0.0,1.0,-1.0,-1.8369701987210297e-16
2010-09-07,24397.45,14936.0,49.0,45.0,23717.79,12286.71,0.0,22811.75,26577.16,28802.52,13950.71,21048.191428571434,12050.43780777479,18782.967142857146,19739.886,11188.756778546614,1,7,9,3,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
2010-09-08,16175.22,9924.0,48.0,45.0,24397.45,23717.79,12286.71,20351.36,30466.76,35122.52,31336.59,21274.720000000005,12103.90085841477,18627.273571428574,20088.110666666664,11164.909006123604,2,8,9,3,0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16
2010-09-09,23526.38,12862.0,63.0,59.0,16175.22,24397.45,23717.79,33430.57,31964.34,30663.35,28209.739999999998,20678.128571428573,12258.924321855544,17606.449285714287,19582.73166666667,10979.794590728618,3,9,9,3,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
2010-09-10,15988.35,9905.0,43.0,38.0,23526.38,16175.22,24397.45,34739.16,12166.64,23250.77,18629.86,19263.24428571429,11054.123244227121,17003.73785714286,19426.61966666667,10885.79705646305,4,10,9,3,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16
2010-09-11,0.0,0.0,0.0,0.0,15988.35,23526.38,16175.22,0.0,0.0,0.0,26031.28,16584.557142857146,8700.146128209044,17276.717142857146,19338.569333333337,10903.133108042019,5,11,9,3,1,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16
2010-09-12,15528.75,9278.0,48.0,46.0,0.0,15988.35,23526.38,12286.71,14449.3,22677.01,15150.14,16584.557142857146,8700.146128209044,17276.717142857146,18470.86,11377.64192700723,6,12,9,3,1,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
2010-09-13,32892.16,27446.0,66.0,52.0,15528.75,0.0,15988.35,23717.79,0.0,20655.35,0.0,17047.70571428572,8517.598922018004,17353.820714285717,18483.480333333333,11374.040907661996,0,13,9,3,0,0.0,1.0,-1.0,-1.8369701987210297e-16
2010-09-14,19705.02,11071.0,62.0,56.0,32892.16,15528.75,0.0,24397.45,22811.75,26577.16,20484.46,18358.330000000005,10245.564109112474,19703.260714285716,19579.885666666665,11113.215580095943,1,14,9,3,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
2010-09-15,33812.4,21295.0,65.0,61.0,19705.02,32892.16,15528.75,16175.22,20351.36,30466.76,14270.74,17687.98285714286,9933.332354768505,19481.35142857143,19553.904333333332,11111.938916981837,2,15,9,3,0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16
2010-09-16,27099.27,14409.0,65.0,51.0,33812.4,19705.02,32892.16,23526.38,33430.57,31964.34,28802.52,20207.580000000005,11585.165359347866,20442.854285714286,20205.293,11361.526223663523,3,16,9,3,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
2010-09-17,19486.54,11401.0,45.0,41.0,27099.27,33812.4,19705.02,15988.35,34739.16,12166.64,35122.52,20717.992857142857,11831.833100042342,19990.618571428575,20148.518,11321.267704340684,4,17,9,3,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16
2010-09-18,0.0,0.0,0.0,0.0,19486.54,27099.27,33812.4,0.0,0.0,0.0,30663.35,21217.734285714287,11671.563813808143,18901.145714285718,19627.31866666667,10962.365065723317,5,18,9,3,1,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16
2010-09-19,22783.53,13649.0,57.0,54.0,0.0,19486.54,27099.27,15528.75,12286.71,14449.3,23250.77,21217.734285714287,11671.563813808143,18901.145714285718,18605.207000000002,11321.517916187408,6,19,9,3,1,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
2010-09-20,38563.96,24263.0,72.0,59.0,22783.53,0.0,19486.54,32892.16,23717.79,0.0,0.0,22254.13142857143,11401.175026508516,19650.918571428574,18589.63233333333,11315.226421718791,0,20,9,3,0,0.0,1.0,-1.0,-1.8369701987210297e-16
2010-09-21,54698.89,35197.0,100.0,76.0,38563.96,22783.53,0.0,19705.02,24397.45,22811.75,22677.01,23064.388571428575,12437.631014991619,20711.359285714287,19875.09766666667,11321.055790320497,1,21,9,3,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
2010-09-22,27208.8,14065.0,70.0,39.0,54698.89,38563.96,22783.53,33812.4,16175.22,20351.36,20655.35,28063.51285714286,17042.52333457865,22875.74785714286,20942.49366666667,12982.067997348857,2,22,9,3,0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16
2010-09-23,34305.1,20697.0,81.0,72.0,27208.8,54698.89,38563.96,27099.27,23526.38,33430.57,26577.16,27120.141428571427,16852.975962616063,23663.860714285718,21160.942,13032.11040745879,3,23,9,3,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
2010-09-24,47106.39,27622.0,55.0,45.0,34305.1,27208.8,54698.89,19486.54,15988.35,34739.16,30466.76,28149.545714285716,17070.160488171434,24433.769285714287,21418.539999999997,13217.913548523504,4,24,9,3,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16
2010-09-25,0.0,0.0,0.0,0.0,47106.39,34305.1,27208.8,0.0,0.0,0.0,31964.34,32095.23857142857,17905.665336974078,26656.48642857143,21973.194333333333,13940.081170644462,5,25,9,3,1,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16
2010-09-26,21703.9,13359.0,63.0,51.0,0.0,47106.39,34305.1,22783.53,15528.75,12286.71,12166.64,32095.23857142857,17905.665336974078,26656.48642857143,20907.716333333334,14365.177009248118,6,26,9,3,1,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
2010-09-27,115172.24,124721.0,90.0,69.0,21703.9,0.0,47106.39,38563.96,32892.16,23717.79,0.0,31941.005714285715,18003.62275268312,27097.568571428572,21225.625,14270.280813102867,0,27,9,3,0,0.0,1.0,-1.0,-1.8369701987210297e-16
2010-09-28,40015.409999999996,22204.0,109.0,91.0,115172.24,21703.9,0.0,54698.89,19705.02,24397.45,14449.3,42885.04571428571,36491.90172702061,32974.717142857146,25064.699666666667,21844.963914611675,1,28,9,3,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
2010-09-29,36740.03,20250.0,95.0,83.0,40015.409999999996,115172.24,21703.9,27208.8,33812.4,16175.22,0.0,40787.40571428571,36119.75587603359,34425.459285714285,25916.903333333332,21915.13451318098,2,29,9,3,0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16
2010-09-30,37578.57,22891.0,81.0,74.0,36740.03,40015.409999999996,115172.24,34305.1,27099.27,23526.38,22811.75,42149.01,35699.77950603711,34634.57571428572,27141.571,21438.267723728626,3,30,9,3,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
